Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2008-03-07,Sydney,19.9,24.9,0.0,W,47.0,SSW,SSE,13.0,24.0,83.0,75.0,1021.3,1020.7,5.0,7.0,22.9,23.3,No,Yes
2008-03-07,Canberra,10.8,29.2,0.0,E,50.0,N,ENE,9.5,9.0,56.0,34.0,1021.6,1017.7,0.0,7.0,17.5,27.7,No,Yes
2008-03-08,Canberra,9.5,27.4,3.0,NNW,24.0,SSE,NNW,6.0,9.0,79.0,39.0,1024.7,1020.7,1.0,7.0,14.0,24.9,Yes,No
2008-03-08,Sydney,16.5,24.8,17.4,W,32.5,WNW,E,9.0,22.0,88.0,71.0,1023.4,1022.3,1.0,2.0,18.8,21.5,Yes,No
2008-03-09,Canberra,12.1,27.8,0.0,E,41.0,SE,NNE,7.0,11.0,66.0,33.0,1024.8,1023.1,0.0,1.0,17.8,27.0,No,No
2008-03-09,Sydney,16.4,24.3,0.0,W,32.5,W,E,9.0,19.0,82.0,64.0,1025.5,1025.2,1.0,2.0,19.7,23.8,No,No
2008-03-10,Canberra,12.5,31.7,0.0,WNW,24.0,ENE,W,6.0,9.0,74.0,28.0,1024.9,1020.4,1.0,1.0,17.2,30.1,No,No
2008-03-10,Sydney,19.3,26.3,0.0,W,35.0,WNW,NE,9.0,24.0,76.0,50.0,1025.1,1022.5,1.0,0.0,22.9,25.5,No,No
2008-03-11,Canberra,13.9,34.7,0.0,SSW,46.0,SE,ENE,11.0,7.0,50.0,18.0,1022.8,1019.3,0.0,3.0,20.2,32.7,No,No
2008-03-11,Sydney,18.6,26.1,0.0,W,45.0,ENE,E,2.0,20.0,72.0,58.0,1022.0,1021.4,0.0,0.0,21.9,26.0,No,No
2008-03-12,Canberra,13.3,31.7,0.2,WNW,44.0,ESE,WSW,6.0,28.0,80.0,23.0,1021.6,1017.6,2.0,5.0,17.5,30.7,No,No
2008-03-12,Sydney,19.3,26.4,0.0,W,41.5,W,NE,7.0,22.0,77.0,60.0,1021.9,1018.8,1.0,1.0,22.2,25.0,No,No
2008-03-13,Canberra,13.2,33.1,0.0,ENE,39.0,SE,NNW,7.0,7.0,91.0,18.0,1020.9,1017.7,7.0,1.0,16.1,31.7,No,No
2008-03-13,Sydney,19.2,26.1,0.0,W,30.5,WNW,ESE,6.0,20.0,84.0,69.0,1019.7,1019.0,1.0,4.0,22.4,25.3,No,No
2008-03-14,Canberra,12.3,33.8,0.0,W,22.0,SE,W,9.0,13.0,57.0,15.0,1022.6,1019.1,0.0,1.0,17.9,32.7,No,No
2008-03-14,Sydney,18.8,26.0,0.0,W,30.666666666666664,W,ENE,9.0,24.0,84.0,62.0,1022.8,1020.0,3.0,1.0,21.8,25.7,No,No
2008-03-15,Sydney,19.3,26.1,0.0,W,39.33333333333333,NW,ENE,2.0,20.0,80.0,64.0,1022.1,1020.9,1.0,1.0,22.5,25.6,No,No
2008-03-15,Canberra,13.8,35.2,0.0,SE,48.0,SE,ESE,7.0,4.0,47.0,15.0,1022.5,1019.3,5.0,2.0,21.4,34.1,No,No
2008-03-16,Canberra,11.3,32.3,0.0,NE,28.0,ENE,WNW,4.0,6.0,44.0,17.0,1024.3,1020.7,5.0,2.0,18.2,30.5,No,No
2008-03-16,Sydney,19.7,25.8,0.0,W,29.666666666666668,W,E,7.0,24.0,81.0,69.0,1024.6,1022.6,2.0,2.0,22.8,24.7,No,No
2008-03-17,Sydney,19.5,25.7,0.0,W,31.333333333333332,WNW,SE,4.0,18.5,82.0,60.0,1024.8,1022.8,4.0,1.0,22.0,25.4,No,No
2008-03-17,Canberra,11.7,30.2,0.0,NE,33.0,ESE,NNW,9.0,13.0,73.0,22.0,1024.3,1020.6,1.0,0.0,17.7,28.8,No,No
2008-03-18,Sydney,19.0,26.7,0.0,W,38.0,N,ENE,11.0,20.0,73.0,58.0,1023.3,1020.0,0.0,2.0,22.2,25.6,No,No
2008-03-18,Canberra,12.5,29.9,0.0,NW,43.0,N,WNW,0.0,19.0,76.0,30.0,1022.7,1018.8,0.0,1.0,16.8,29.2,No,No
2008-03-19,Sydney,19.9,26.9,0.0,W,37.0,SSE,E,7.0,13.0,70.0,60.0,1021.2,1019.4,5.0,7.0,23.9,24.9,No,No
2008-03-19,Canberra,15.1,26.2,0.0,NE,31.0,SE,NNE,4.0,15.0,59.0,48.0,1022.1,1018.7,1.0,4.0,19.7,24.5,No,No
2008-03-20,Sydney,19.7,28.1,0.0,W,38.5,NNE,NE,6.0,17.0,70.0,58.0,1014.3,1009.6,2.0,2.0,23.5,27.6,No,No
2008-03-20,Canberra,11.5,29.3,0.0,NW,46.0,N,WSW,0.0,26.0,76.0,35.0,1013.8,1009.4,7.0,7.0,17.1,27.6,No,No
2008-03-21,Canberra,13.0,14.8,0.0,SE,30.0,ESE,ESE,9.0,17.0,77.0,62.0,1017.4,1019.3,7.0,8.0,13.3,13.9,No,No
2008-03-21,Sydney,17.7,19.6,1.0,W,31.5,S,SSW,26.0,22.0,87.0,80.0,1017.3,1018.9,8.0,8.0,17.8,18.4,No,Yes
2008-03-22,Canberra,11.6,19.6,0.0,E,33.0,SE,ESE,6.0,17.0,71.0,64.0,1023.6,1021.8,7.0,8.0,14.0,17.9,No,No
2008-03-22,Sydney,16.9,23.2,2.2,W,32.0,ESE,E,24.0,30.0,81.0,60.0,1022.8,1022.2,7.0,7.0,19.6,21.7,Yes,No
2008-03-23,Sydney,16.3,24.8,0.4,W,31.0,WNW,ESE,9.0,13.0,82.0,57.0,1023.1,1020.6,5.0,6.0,18.5,24.8,No,Yes
2008-03-23,Canberra,12.8,24.9,0.0,ENE,30.0,NNW,SW,6.0,7.0,76.0,44.0,1023.2,1019.3,7.0,6.0,15.5,24.2,No,No
2008-03-24,Canberra,15.5,22.4,0.6,NW,28.0,SSE,WNW,6.0,19.0,89.0,68.0,1018.7,1015.4,8.0,7.0,17.1,21.1,No,Yes
2008-03-24,Sydney,18.5,24.3,17.0,W,33.0,NNW,ENE,7.0,26.0,95.0,72.0,1018.7,1015.3,6.0,2.0,19.9,23.3,Yes,No
2008-03-25,Sydney,19.8,27.5,0.4,W,38.0,NE,NNW,4.0,17.0,81.0,58.0,1011.1,1006.9,5.0,7.0,21.4,27.0,No,Yes
2008-03-25,Canberra,13.1,17.4,6.4,NNW,43.0,N,N,11.0,20.0,94.0,93.0,1010.2,1006.5,8.0,8.0,16.4,16.6,Yes,Yes
2008-03-26,Canberra,12.6,20.2,19.8,W,46.0,NNW,W,17.0,20.0,76.0,50.0,1007.9,1008.4,5.0,4.0,15.1,17.4,Yes,No
2008-03-26,Sydney,17.0,27.2,19.0,W,39.5,N,NW,0.0,6.0,76.0,38.0,1008.9,1007.9,1.0,5.0,20.5,27.1,Yes,No
2008-03-27,Canberra,4.4,18.3,0.0,N,33.0,SE,N,7.0,17.0,80.0,36.0,1014.8,1012.6,1.0,2.0,8.4,17.4,No,No
2008-03-27,Sydney,15.0,23.6,0.0,W,32.0,W,ESE,20.0,19.0,52.0,42.0,1014.7,1013.4,1.0,1.0,17.5,21.8,No,No
2008-03-28,Canberra,4.4,18.2,0.0,W,31.0,SE,WNW,7.0,19.0,78.0,35.0,1017.4,1015.0,1.0,3.0,9.2,17.2,No,No
2008-03-28,Sydney,15.2,21.7,0.0,W,39.666666666666664,SSW,SE,13.0,17.0,71.0,51.0,1017.1,1016.2,4.0,3.0,18.3,21.2,No,No
2008-03-29,Sydney,14.4,22.9,0.2,W,48.33333333333333,W,E,15.0,15.0,85.0,65.0,1015.4,1011.2,3.0,2.0,16.7,21.7,No,No
2008-03-29,Canberra,7.1,18.5,0.0,NW,57.0,N,NW,9.0,22.0,90.0,30.0,1015.1,1011.3,6.0,6.0,8.8,18.2,No,No
2008-03-30,Canberra,4.2,18.9,0.0,WNW,50.0,WSW,WNW,6.0,31.0,60.0,34.0,1011.2,1009.3,3.0,2.0,11.2,18.1,No,No
2008-03-30,Sydney,13.1,26.8,0.0,W,52.333333333333336,W,WNW,22.0,15.0,61.0,22.0,1013.0,1009.0,0.0,1.0,16.9,25.9,No,No
2008-03-31,Sydney,13.5,25.6,0.0,W,54.666666666666664,WNW,WNW,9.0,17.0,57.0,31.0,1015.0,1012.5,4.0,1.0,16.3,24.9,No,No
2008-03-31,Canberra,9.6,18.8,0.0,WNW,57.0,NW,W,19.0,26.0,54.0,42.0,1012.7,1013.0,2.0,5.0,13.1,16.5,No,No
2008-04-01,Sydney,13.7,23.9,0.0,W,39.5,W,ESE,20.0,15.0,55.0,54.0,1023.0,1021.5,1.0,1.0,16.7,23.3,No,No
2008-04-01,Canberra,3.5,21.8,0.0,NNW,22.0,ESE,WNW,7.0,11.0,72.0,34.0,1023.9,1021.2,0.0,1.0,8.7,21.2,No,No
2008-04-02,Sydney,14.1,28.7,0.0,W,52.5,W,N,6.0,22.0,75.0,34.0,1019.0,1012.4,1.0,7.0,17.8,28.0,No,No
2008-04-02,Canberra,5.3,23.3,0.0,NNW,83.0,SSW,NW,2.0,37.0,90.0,26.0,1018.0,1010.5,1.0,8.0,9.5,22.5,No,Yes
2008-04-03,Sydney,16.4,22.2,0.0,W,73.0,SW,WSW,26.0,20.0,42.0,21.0,1009.9,1010.8,6.0,1.0,16.6,21.2,No,No
2008-04-03,Canberra,7.0,14.3,2.6,WNW,63.0,NW,W,26.0,33.0,68.0,40.0,1010.3,1012.7,1.0,3.0,9.1,13.7,Yes,No
2008-04-04,Canberra,0.4,18.9,0.0,N,22.0,NW,WSW,6.0,7.0,77.0,33.0,1021.2,1019.1,0.0,1.0,5.2,17.6,No,No
2008-04-04,Sydney,11.2,22.2,0.0,W,23.333333333333332,W,E,24.0,15.0,47.0,37.0,1020.8,1019.2,1.0,0.0,13.9,21.0,No,No
2008-04-05,Sydney,11.6,22.7,0.0,W,24.666666666666668,WNW,E,13.0,17.0,71.0,50.0,1024.5,1023.4,0.0,1.0,15.2,21.0,No,No
2008-04-05,Canberra,3.2,21.4,0.0,E,26.0,SE,NNW,7.0,7.0,76.0,27.0,1025.2,1022.3,0.0,1.0,8.2,20.5,No,No
2008-04-06,Canberra,5.9,21.8,0.0,E,35.0,SSW,NNW,7.0,11.0,70.0,35.0,1028.0,1024.1,1.0,5.0,12.9,20.8,No,No
2008-04-06,Sydney,13.1,22.7,0.0,W,33.666666666666664,W,ESE,13.0,20.0,71.0,55.0,1027.2,1024.6,5.0,6.0,17.7,22.1,No,Yes
2008-04-07,Sydney,15.3,22.0,12.0,W,32.333333333333336,SSW,SSE,11.0,15.0,83.0,70.0,1026.3,1024.2,5.0,6.0,18.2,19.8,Yes,Yes
2008-04-07,Canberra,8.1,20.5,0.0,ENE,31.0,ESE,ENE,11.0,11.0,66.0,48.0,1027.8,1024.0,1.0,5.0,14.9,19.5,No,No
2008-04-08,Canberra,6.9,18.9,0.0,ESE,39.0,SSE,SE,15.0,9.0,68.0,45.0,1028.2,1025.4,5.0,4.0,13.8,17.8,No,No
2008-04-08,Sydney,14.6,22.1,9.6,W,28.0,SE,SE,20.0,17.0,86.0,75.0,1026.5,1024.1,6.0,6.0,17.0,18.9,Yes,Yes
2008-04-09,Canberra,5.6,19.5,0.0,SW,17.0,S,WNW,9.0,6.0,69.0,49.0,1025.7,1021.8,6.0,4.0,14.3,18.6,No,No
2008-04-09,Sydney,15.6,22.2,22.8,W,21.5,W,E,13.0,20.0,96.0,62.0,1024.6,1021.4,7.0,5.0,16.3,21.1,Yes,Yes
2008-04-10,Canberra,7.2,22.9,0.0,E,26.0,NNW,N,4.0,6.0,82.0,28.0,1023.1,1019.2,1.0,1.0,14.0,22.2,No,No
2008-04-10,Sydney,13.8,22.7,2.2,W,32.5,W,E,15.0,15.0,77.0,60.0,1022.1,1019.7,5.0,1.0,18.7,21.9,Yes,No
2008-04-11,Canberra,7.1,23.4,0.0,ESE,39.0,SE,WSW,2.0,7.0,72.0,29.0,1021.0,1016.9,0.0,1.0,12.7,22.4,No,No
2008-04-11,Sydney,14.1,23.5,0.0,W,37.0,W,E,15.0,15.0,83.0,61.0,1020.1,1017.5,4.0,2.0,17.1,22.1,No,No
2008-04-12,Canberra,6.1,24.1,0.0,WNW,35.0,SSW,WNW,6.0,11.0,75.0,32.0,1019.2,1015.8,7.0,3.0,11.5,23.7,No,Yes
2008-04-12,Sydney,14.0,23.8,0.0,W,37.0,W,E,11.0,9.0,79.0,59.0,1018.6,1016.0,7.0,4.0,17.6,22.2,No,No
2008-04-13,Canberra,7.1,19.8,2.0,W,39.0,SSE,NW,13.0,15.0,96.0,56.0,1018.4,1013.8,5.0,2.0,10.7,19.1,Yes,Yes
2008-04-13,Sydney,15.1,22.7,0.0,W,35.0,W,ESE,11.0,4.0,81.0,75.0,1016.4,1013.4,5.0,6.0,17.4,19.7,No,Yes
2008-04-14,Canberra,5.6,18.0,5.2,S,31.0,SSE,SSE,9.0,20.0,70.0,40.0,1020.8,1019.6,1.0,1.0,12.4,17.9,Yes,No
2008-04-14,Sydney,13.2,18.9,11.0,W,29.5,SSW,S,19.0,30.0,82.0,64.0,1019.6,1019.2,7.0,3.0,15.9,18.8,Yes,Yes
2008-04-15,Canberra,5.4,20.7,0.0,SSE,28.0,SSE,S,7.0,9.0,66.0,36.0,1027.2,1023.9,1.0,2.0,12.3,20.4,No,No
2008-04-15,Sydney,13.8,19.7,2.8,W,29.0,SW,S,20.0,22.0,85.0,71.0,1025.4,1023.9,7.0,7.0,15.9,19.0,Yes,Yes
2008-04-16,Sydney,13.8,20.9,1.4,W,30.0,SSW,SSW,15.0,20.0,78.0,85.0,1026.4,1024.6,7.0,8.0,17.2,16.2,Yes,Yes
2008-04-16,Canberra,6.3,19.3,0.0,S,31.0,S,SE,9.0,13.0,65.0,39.0,1027.9,1024.4,1.0,1.0,12.6,18.8,No,No
2008-04-17,Sydney,14.9,19.7,4.6,W,28.5,SSW,S,17.0,13.0,91.0,72.0,1025.1,1023.4,7.0,7.0,16.4,19.4,Yes,Yes
2008-04-17,Canberra,5.3,21.0,0.0,WNW,26.0,SSW,NW,7.0,7.0,77.0,44.0,1027.2,1023.3,7.0,2.0,12.0,20.4,No,No
2008-04-18,Sydney,15.3,20.0,6.4,W,37.0,W,SSE,4.0,15.0,94.0,75.0,1025.4,1023.7,8.0,7.0,16.4,19.6,Yes,Yes
2008-04-18,Canberra,7.9,19.7,0.0,ESE,48.0,SSE,ENE,17.0,11.0,58.0,43.0,1027.3,1024.1,3.0,6.0,14.0,19.1,No,No
2008-04-19,Sydney,15.9,21.4,5.0,W,41.5,SE,SE,22.0,24.0,51.0,61.0,1027.2,1026.1,6.0,7.0,19.3,19.5,Yes,Yes
2008-04-19,Canberra,8.4,16.1,0.0,SE,35.0,SE,ESE,13.0,22.0,69.0,51.0,1029.5,1027.4,6.0,7.0,13.6,15.2,No,No
2008-04-20,Canberra,8.1,18.7,0.0,ESE,33.0,SSE,ESE,11.0,30.0,66.0,65.0,1028.2,1024.2,4.0,7.0,13.5,15.6,No,No
2008-04-20,Sydney,15.2,19.1,2.8,W,32.0,ESE,S,15.0,6.0,79.0,75.0,1026.6,1023.7,7.0,6.0,17.3,18.4,Yes,Yes
2008-04-21,Sydney,14.7,19.3,21.8,W,31.0,SSW,S,9.0,19.0,91.0,70.0,1023.2,1021.4,8.0,7.0,16.6,19.0,Yes,Yes
2008-04-21,Canberra,2.4,20.6,0.0,E,30.0,SE,SSE,9.0,7.0,77.0,34.0,1024.8,1021.0,1.0,2.0,10.6,19.8,No,No
2008-04-22,Canberra,5.6,18.9,0.0,SE,33.0,SSE,E,13.0,22.0,79.0,49.0,1025.8,1023.5,7.0,6.0,12.5,17.7,No,No
2008-04-22,Sydney,14.4,20.3,10.2,W,29.5,SSE,SE,9.0,20.0,90.0,55.0,1023.6,1022.3,7.0,5.0,16.1,20.1,Yes,Yes
2008-04-23,Canberra,7.5,19.0,0.0,ENE,26.0,N,ESE,0.0,7.0,74.0,43.0,1025.5,1022.2,6.0,5.0,12.6,18.1,No,No
2008-04-23,Sydney,14.7,17.9,12.6,W,26.666666666666668,SW,SSE,6.0,22.0,90.0,89.0,1024.0,1022.1,7.0,7.0,16.2,17.2,Yes,Yes
2008-04-24,Sydney,14.7,20.0,15.6,W,27.333333333333332,S,S,19.0,20.0,93.0,80.0,1021.3,1018.6,7.0,7.0,16.8,19.3,Yes,Yes
2008-04-24,Canberra,2.5,21.2,0.0,NE,28.0,ESE,NE,7.0,9.0,82.0,55.0,1023.7,1019.8,4.0,4.0,9.2,17.6,No,No
2008-04-25,Sydney,16.8,21.2,5.4,W,25.0,SSE,S,17.0,15.0,55.0,69.0,1021.8,1013.9,7.0,7.0,19.7,20.3,Yes,No
2008-04-25,Canberra,5.0,20.9,0.0,WNW,22.0,N,NW,0.0,7.0,84.0,42.0,1019.9,1014.3,7.0,6.0,10.1,20.6,No,No
2008-04-26,Canberra,3.8,21.7,0.2,NW,44.0,ESE,WNW,2.0,20.0,99.0,34.0,1011.9,1006.7,7.0,7.0,7.9,20.2,No,No
2008-04-26,Sydney,12.7,24.8,0.4,W,49.0,W,E,15.0,6.0,81.0,38.0,1011.2,1007.0,2.0,7.0,15.6,24.6,No,No
2008-04-27,Sydney,15.6,26.1,0.0,W,54.0,NNW,N,20.0,22.0,51.0,28.0,1005.2,999.1,6.0,2.0,20.3,25.7,No,No
2008-04-27,Canberra,7.9,18.7,0.0,NW,59.0,NNW,NW,26.0,31.0,68.0,51.0,1003.2,997.7,6.0,6.0,14.4,16.6,No,Yes
2008-04-28,Canberra,4.3,11.3,7.2,W,57.0,WNW,WNW,26.0,22.0,75.0,60.0,1006.3,1008.1,3.0,6.0,7.1,8.8,Yes,No
2008-04-28,Sydney,11.9,16.8,0.0,W,39.5,W,WSW,20.0,24.0,46.0,33.0,1007.4,1008.6,2.0,6.0,13.7,15.6,No,No
2008-04-29,Canberra,-2.1,13.8,0.2,NNW,22.0,N,NNW,0.0,9.0,69.0,40.0,1020.6,1019.6,0.0,1.0,6.3,13.2,No,No
2008-04-29,Sydney,8.6,18.4,0.0,W,25.0,W,SSE,24.0,9.0,54.0,41.0,1020.4,1019.8,1.0,1.0,11.7,17.8,No,No
2008-04-30,Canberra,-1.8,14.8,0.0,N,28.0,E,N,2.0,19.0,80.0,40.0,1024.2,1020.5,1.0,7.0,5.3,13.9,No,No
2008-04-30,Sydney,8.4,19.6,0.0,W,29.5,W,E,15.0,17.0,68.0,50.0,1024.2,1021.3,1.0,3.0,11.6,18.1,No,No
2008-05-01,Canberra,3.8,13.8,0.0,WNW,31.0,W,NNW,6.0,26.0,67.0,54.0,1020.6,1018.5,7.0,7.0,10.5,12.4,No,No
2008-05-01,Sydney,11.6,18.2,0.0,W,37.0,WNW,W,11.0,7.0,74.0,56.0,1019.7,1016.7,7.0,7.0,13.4,18.1,No,No
2008-05-02,Canberra,2.1,17.3,0.0,W,43.0,SSW,WNW,6.0,28.0,81.0,38.0,1020.0,1017.3,1.0,2.0,8.7,15.9,No,No
2008-05-02,Sydney,10.8,22.2,0.0,W,37.0,W,WSW,19.0,17.0,65.0,44.0,1018.7,1015.3,1.0,3.0,14.5,21.7,No,No
2008-05-03,Canberra,0.5,17.1,0.0,NW,31.0,ESE,W,6.0,13.0,74.0,42.0,1020.8,1017.4,1.0,1.0,7.4,16.2,No,No
2008-05-03,Sydney,10.9,19.6,0.0,W,30.666666666666668,W,SSE,19.0,11.0,62.0,52.0,1019.3,1016.9,1.0,1.0,14.1,18.6,No,No
2008-05-04,Sydney,9.4,20.3,0.0,W,30.333333333333332,W,SE,22.0,11.0,64.0,47.0,1021.1,1018.3,1.0,1.0,12.4,19.4,No,No
2008-05-04,Canberra,-0.9,16.7,0.0,NNW,30.0,SW,NNW,2.0,15.0,76.0,42.0,1022.7,1018.5,5.0,2.0,6.2,15.4,No,No
2008-05-05,Sydney,9.4,22.3,0.0,W,34.5,W,NW,15.0,7.0,71.0,34.0,1018.7,1015.2,1.0,2.0,12.4,22.2,No,No
2008-05-05,Canberra,0.4,19.0,0.0,NW,39.0,NE,WNW,2.0,19.0,76.0,41.0,1019.8,1015.8,6.0,5.0,7.7,18.5,No,No
2008-05-06,Sydney,11.8,23.6,0.0,W,40.0,W,WNW,9.0,9.0,74.0,48.0,1017.1,1013.3,6.0,7.0,13.7,21.1,No,No
2008-05-06,Canberra,7.5,16.8,0.0,NW,41.0,W,NW,7.0,26.0,70.0,53.0,1018.0,1013.8,7.0,7.0,12.5,15.4,No,No
2008-05-07,Sydney,13.0,23.0,0.0,W,42.0,W,SSE,22.0,13.0,57.0,44.0,1014.3,1011.8,1.0,3.0,16.5,22.0,No,No
2008-05-07,Canberra,8.3,17.6,0.0,WNW,43.0,NW,WNW,17.0,30.0,73.0,43.0,1015.8,1013.5,1.0,1.0,12.4,16.5,No,No
2008-05-08,Canberra,-0.2,18.1,0.0,NW,24.0,N,NW,0.0,9.0,80.0,44.0,1021.4,1018.9,1.0,1.0,6.7,16.9,No,No
2008-05-08,Sydney,11.0,21.8,0.0,W,21.666666666666668,W,S,24.0,15.0,63.0,45.0,1019.2,1017.5,1.0,1.0,14.0,20.8,No,No
2008-05-09,Sydney,11.0,21.9,0.0,W,19.333333333333332,W,SE,17.0,11.0,75.0,60.0,1021.4,1020.2,0.0,1.0,14.3,20.6,No,No
2008-05-09,Canberra,0.1,21.0,0.0,NNW,17.0,WNW,N,2.0,9.0,78.0,36.0,1023.2,1020.3,0.0,1.0,7.6,20.7,No,No
2008-05-10,Sydney,12.6,21.3,0.0,W,18.5,WNW,E,11.0,11.0,86.0,67.0,1022.2,1019.6,1.0,1.0,15.2,19.3,No,No
2008-05-10,Canberra,1.5,20.9,0.0,NW,20.0,NW,NNW,2.0,9.0,80.0,41.0,1023.2,1020.0,1.0,1.0,8.4,20.9,No,No
2008-05-11,Canberra,8.3,17.4,0.0,E,20.0,WSW,NE,6.0,11.0,80.0,52.0,1024.4,1021.5,7.0,7.0,13.5,17.2,No,No
2008-05-11,Sydney,14.0,19.4,0.0,W,22.0,WNW,SSE,13.0,15.0,84.0,67.0,1023.1,1021.2,7.0,7.0,16.8,18.7,No,No
2008-05-12,Canberra,9.4,19.2,0.0,W,24.0,E,NNW,4.0,15.0,73.0,47.0,1024.2,1020.3,7.0,1.0,12.1,18.8,No,No
2008-05-12,Sydney,12.4,19.5,0.0,W,27.0,W,E,11.0,15.0,88.0,63.0,1023.5,1020.5,1.0,1.0,14.9,19.2,No,No
2008-05-13,Canberra,1.3,19.0,0.0,NNW,30.0,SE,NW,7.0,15.0,87.0,34.0,1024.7,1021.4,1.0,2.0,7.9,18.6,No,No
2008-05-13,Sydney,13.2,19.7,0.0,W,30.333333333333332,W,E,11.0,9.0,88.0,67.0,1023.4,1021.7,6.0,7.0,15.0,18.1,No,No
2008-05-14,Sydney,11.2,20.6,0.0,W,30.666666666666668,W,ENE,20.0,19.0,82.0,64.0,1023.8,1020.5,1.0,1.0,13.8,20.0,No,No
2008-05-14,Canberra,2.2,18.6,0.0,NNW,31.0,N,NNW,11.0,20.0,84.0,44.0,1024.4,1021.0,1.0,3.0,8.5,17.8,No,No
2008-05-15,Canberra,-0.4,17.9,0.0,NW,33.0,NNE,NW,2.0,20.0,80.0,40.0,1023.5,1018.7,1.0,2.0,6.8,17.7,No,Yes
2008-05-15,Sydney,12.0,21.4,0.2,W,34.0,W,E,13.0,9.0,90.0,60.0,1022.2,1017.8,1.0,1.0,13.9,21.3,No,Yes
2008-05-16,Canberra,4.5,16.0,1.8,NW,35.0,W,NW,9.0,15.0,88.0,69.0,1017.7,1013.7,7.0,7.0,10.0,15.2,Yes,No
2008-05-16,Sydney,13.8,23.2,1.2,W,43.5,WNW,NE,15.0,15.0,78.0,66.0,1017.1,1013.0,6.0,2.0,15.9,20.9,Yes,No
2008-05-17,Canberra,7.9,12.3,1.0,NW,52.0,NNW,NW,30.0,24.0,68.0,78.0,1006.3,1005.9,7.0,7.0,11.3,7.3,No,No
2008-05-17,Sydney,15.2,21.8,0.0,W,46.5,NNW,NNW,20.0,17.0,52.0,41.0,1008.4,1003.6,3.0,7.0,19.2,20.9,No,No
2008-05-18,Canberra,4.3,14.1,0.8,NW,41.0,NNW,WNW,13.0,26.0,71.0,53.0,1008.4,1008.3,6.0,6.0,7.9,13.3,No,No
2008-05-18,Sydney,8.8,17.8,0.0,W,44.666666666666664,W,W,19.0,31.0,57.0,36.0,1007.0,1006.3,1.0,1.0,11.6,17.0,No,No
2008-05-19,Sydney,10.7,20.5,0.0,W,48.333333333333336,W,WNW,22.0,7.0,58.0,36.0,1015.7,1013.3,1.0,0.0,12.5,20.3,No,No
2008-05-19,Canberra,-2.7,18.1,0.0,W,52.0,N,WNW,0.0,24.0,85.0,36.0,1017.8,1014.3,1.0,1.0,3.5,16.7,No,No
2008-05-20,Canberra,0.3,17.0,0.0,WNW,31.0,S,WNW,6.0,24.0,99.0,52.0,1021.9,1018.6,8.0,1.0,3.8,16.2,No,No
2008-05-20,Sydney,10.3,21.7,0.0,W,27.5,W,W,24.0,7.0,64.0,38.0,1020.1,1017.5,1.0,1.0,13.0,21.3,No,No
2008-05-21,Canberra,3.8,17.4,0.0,E,24.0,ESE,W,2.0,7.0,81.0,47.0,1024.5,1022.9,6.0,2.0,8.0,16.6,No,No
2008-05-21,Sydney,11.1,18.9,0.0,W,22.0,WNW,S,19.0,22.0,74.0,64.0,1022.4,1022.8,4.0,7.0,13.5,17.3,No,No
2008-05-22,Canberra,2.4,14.7,0.0,ESE,20.0,SSE,E,7.0,6.0,74.0,43.0,1030.4,1026.0,1.0,1.0,5.9,13.8,No,No
2008-05-22,Sydney,11.9,18.7,0.0,W,19.0,SSW,SSE,20.0,19.0,63.0,52.0,1028.2,1026.2,1.0,2.0,15.1,17.4,No,No
2008-05-23,Sydney,11.0,18.4,0.0,W,18.0,WNW,SSE,17.0,13.0,76.0,53.0,1026.9,1024.6,1.0,5.0,12.7,17.1,No,No
2008-05-23,Canberra,1.2,14.8,0.0,SE,17.0,SE,SSW,11.0,6.0,81.0,49.0,1028.5,1024.8,7.0,1.0,5.3,14.5,No,No
2008-05-24,Sydney,11.4,20.1,0.0,W,17.0,W,NW,13.0,2.0,71.0,39.0,1025.4,1022.7,1.0,1.0,13.3,19.3,No,No
2008-05-24,Canberra,1.2,14.5,0.0,SE,17.0,SE,SSW,6.0,6.0,74.0,43.0,1026.7,1023.5,0.0,1.0,6.5,13.9,No,No
2008-05-25,Canberra,-0.3,17.5,0.0,W,39.0,SE,NNW,6.0,15.0,81.0,48.0,1025.5,1021.8,1.0,5.0,6.2,17.2,No,Yes
2008-05-25,Sydney,8.8,18.3,0.0,W,33.333333333333336,W,ENE,17.0,11.0,78.0,58.0,1025.1,1022.2,4.0,3.0,11.1,16.9,No,No
2008-05-26,Sydney,10.9,21.1,0.4,W,27.666666666666664,W,ENE,20.0,13.0,81.0,58.0,1025.9,1022.6,6.0,2.0,12.9,19.5,No,No
2008-05-26,Canberra,4.7,18.5,3.8,ESE,22.0,NNW,W,6.0,6.0,99.0,50.0,1026.6,1023.1,7.0,4.0,7.0,17.9,Yes,Yes
2008-05-27,Canberra,4.9,18.1,5.2,NNW,22.0,N,NW,0.0,13.0,93.0,55.0,1025.7,1022.3,1.0,1.0,8.9,17.7,Yes,No
2008-05-27,Sydney,11.5,22.4,0.0,W,21.333333333333332,W,E,15.0,13.0,82.0,71.0,1024.6,1021.8,3.0,1.0,13.6,19.1,No,No
